id,k,name,number,author,year,length,width,material,view,imglink,color_label
0,6177,聖家庭 The Holy Family with a Little Bird,Murillo040,牟里羅 Bartolome Esteban Murillo,1650,144,165,油彩．畫布 ,1505,https://www.ss.net.tw/img?o=TXVyaWxsbzA0MC5qcGc=,"['black', 'red', 'orange']"
0,6178,聖母授予聖埃迪方索 The Virgin Descending to Award Saint Ildefonso,Murillo041,牟里羅 Bartolome Esteban Murillo,1655,309,259,油彩．畫布 ,1433,https://www.ss.net.tw/img?o=TXVyaWxsbzA0MS5qcGc=,"['black', 'gray', 'red', 'orange', 'blue']"
0,6179,自畫像 Self Portrait,Murillo042,牟里羅 Bartolome Esteban Murillo,1670,122,107,油彩．畫布 ,1407,https://www.ss.net.tw/img?o=TXVyaWxsbzA0Mi5qcGc=,"['black', 'orange', 'yellow']"
0,6180,嬰孩施洗約翰與羔羊 The Infant Saint John with the Lamb,Murillo043,牟里羅 Bartolome Esteban Murillo,1660,164,106,油彩．畫布 ,1441,https://www.ss.net.tw/img?o=TXVyaWxsbzA0My5qcGc=,"['black', 'red', 'orange']"
0,6181,一個農家少年倚在窗台上 A Peasant Boy leaning on a Sill,Murillo044,牟里羅 Bartolome Esteban Murillo,1670,52.5,39.2,油彩．畫布 ,1791,https://www.ss.net.tw/img?o=TXVyaWxsbzA0NC5qcGc=,"['black', 'orange']"
0,6182,飲酒的年輕人 A Young Man Drinking,Murillo045,牟里羅 Bartolome Esteban Murillo,1681,62.8,47.9,油彩．畫布 ,1479,https://www.ss.net.tw/img?o=TXVyaWxsbzA0NS5qcGc=,"['black', 'red', 'orange']"
0,6183,兩個農民男孩 Two Peasant Boys,Murillo046,牟里羅 Bartolome Esteban Murillo,1660,165.2,110.5,油彩．畫布 ,1836,https://www.ss.net.tw/img?o=TXVyaWxsbzA0Ni5qcGc=,"['red', 'orange']"
0,6184,麗培嘉和以撒 Rebecca and Eliezer,Murillo047,牟里羅 Bartolome Esteban Murillo,1655,108,151.5,油彩．畫布 ,1723,https://www.ss.net.tw/img?o=TXVyaWxsbzA0Ny5qcGc=,"['black', 'gray', 'red', 'orange']"
0,6185,克勞德和帕洛馬 Claude et Paloma,Picasso001,畢卡索 Pablo Picasso,1950,116,89,油墨．畫板 ,7338,https://www.ss.net.tw/img?o=UGljYXNzbzAwMS5qcGc=,"['black', 'gray', 'white']"
0,6186,鏡前女孩 Girl before a Mirror,Picasso002,畢卡索 Pablo Picasso,1932,162.3,130.2,油彩．畫布 ,13131,https://www.ss.net.tw/img?o=NjE4Nl8wMTU2NDYzMzA2Ni5qcGc=,"['black', 'white', 'red']"
0,6187,韓戰的屠殺 Spain Massacre in Korea,Picasso003,畢卡索 Pablo Picasso,1951,109.5,209.5,油彩．木板 ,2008,https://www.ss.net.tw/img?o=UGljYXNzbzAwMy5qcGc=,"['black', 'gray', 'white']"
0,6188,彈曼陀鈴的女孩 Muchacha con Mandolina,Picasso004,畢卡索 Pablo Picasso,1910,100.3,73.6,油彩．畫布 ,4159,https://www.ss.net.tw/img?o=UGljYXNzbzAwNC5qcGc=,['orange']
0,6189,工作室 The Studio,Picasso005,畢卡索 Pablo Picasso,1927,149.9,231.2,油彩．畫布 ,2007,https://www.ss.net.tw/img?o=UGljYXNzbzAwNS5qcGc=,"['gray', 'white', 'orange', 'yellow']"
0,6190,海邊奔跑的兩女人 Two Women Running on the Beach,Picasso006,畢卡索 Pablo Picasso,1922,32.5,41.1,不透明水彩．三夾板 ,3087,https://www.ss.net.tw/img?o=UGljYXNzbzAwNi5qcGc=,"['gray', 'white', 'blue']"
0,6191,格爾尼卡 Guernica,Picasso007,畢卡索 Pablo Picasso,1937,349.3,776.6,油彩．畫布 ,23882,https://www.ss.net.tw/img?o=NjE5MV8wMTU4MDM3MzYzOS5qcGc=,"['gray', 'white']"
0,6192,牽馬的男孩 Boy Leading a Horse,Picasso008,畢卡索 Pablo Picasso,1906,220.6,131.2,油彩．畫布 ,3621,https://www.ss.net.tw/img?o=UGljYXNzbzAwOC5qcGc=,"['gray', 'red', 'orange']"
0,6193,閱讀  La lecture (Woman Reading),Picasso009,畢卡索 Pablo Picasso,1932,81.3,61,油彩．畫布 ,3003,https://www.ss.net.tw/img?o=UGljYXNzbzAwOS5qcGc=,['white']
0,6194,坐在紅扶手椅中的女人 Woman in red armchair,Picasso010,畢卡索 Pablo Picasso,1932,130,97,油彩．畫布 ,2031,https://www.ss.net.tw/img?o=UGljYXNzbzAxMC5qcGc=,"['black', 'white', 'red', 'orange']"
0,6195,坐在安樂椅上的沃爾嘉 Portrait of Olga in the Armchair,Picasso011,畢卡索 Pablo Picasso,1917,130,88,油彩．畫布 ,2681,https://www.ss.net.tw/img?o=UGljYXNzbzAxMS5qcGc=,"['gray', 'orange']"
0,6196,寶拉瑪爾畫像 Portrait of Dora Maar,Picasso012,畢卡索 Pablo Picasso,1935,92,65,油彩．畫布 ,3893,https://www.ss.net.tw/img?o=UGljYXNzbzAxMi5qcGc=,"['black', 'white', 'orange']"
0,6197,坐在扶手椅的女人 Femme assise dans un fauteuil,Picasso013,畢卡索 Pablo Picasso,1938,188.5,129.5,油彩．畫布 ,2323,https://www.ss.net.tw/img?o=UGljYXNzbzAxMy5qcGc=,"['gray', 'white']"
0,6198,小孩與鴿子 Girl with Pigeon,Picasso014,畢卡索 Pablo Picasso,1901,73,54,油彩．畫布 ,4296,https://www.ss.net.tw/img?o=UGljYXNzbzAxNC5qcGc=,"['green', 'blue']"
0,6199,亞威農婦女 Les Demoiselles d ’Avignon,Picasso015,畢卡索 Pablo Picasso,1909,244,233,油彩．畫布 ,7364,https://www.ss.net.tw/img?o=UGljYXNzbzAxNS5qcGc=,['red']
0,6200,海邊風情 The Bathers,Picasso016,畢卡索 Pablo Picasso,1918,27,22,油彩．畫布 ,2532,https://www.ss.net.tw/img?o=UGljYXNzbzAxNi5qcGc=,"['gray', 'red']"
0,6201,阿爾及爾女人（O版）The Women of Algiers (Version 0),Picasso017,畢卡索 Pablo Picasso,1955,114,146,油彩．畫布 ,4527,https://www.ss.net.tw/img?o=UGljYXNzbzAxNy5qcGc=,"['black', 'red', 'blue']"
0,6202,坐在扶手椅上的女人（朵拉瑪爾） Woman in an Armchair (Dora Maar),Picasso018,畢卡索 Pablo Picasso,1941,100,81,油彩．畫布 ,2007,https://www.ss.net.tw/img?o=NjIwMl8wMTU0NTE3Nzc1MC5qcGc=,"['gray', 'white', 'blue']"
0,6203,女子胸像 Buste de Femme,Picasso019,畢卡索 Pablo Picasso,1943,104.7,85.9,油彩．畫布 ,2619,https://www.ss.net.tw/img?o=UGljYXNzbzAxOS5qcGc=,"['black', 'gray', 'green']"
0,6204,母親與小孩 Mother and Child on the Seashore,Picasso020,畢卡索 Pablo Picasso,1921,142.9,172.7,油彩．畫布 ,2475,https://www.ss.net.tw/img?o=UGljYXNzbzAyMC5qcGc=,"['gray', 'red']"
0,6205,戴藍帽的女人 Femme au chapeau bleu,Picasso021,畢卡索 Pablo Picasso,1939,65.5,50,油彩．畫布 ,2024,https://www.ss.net.tw/img?o=UGljYXNzbzAyMS5qcGc=,"['black', 'orange']"
0,6206,裸體與花束和鏡子 Nu au Bouquet d’Iris et au Miroir,Picasso022,畢卡索 Pablo Picasso,1934,162,130,油彩．畫布 ,4266,https://www.ss.net.tw/img?o=UGljYXNzbzAyMi5qcGc=,"['black', 'gray', 'white']"
0,6207,玩球的浴女 Bather with Beach Ball,Picasso023,畢卡索 Pablo Picasso,1932,146.2,114.6,油彩．畫布 ,2005,https://www.ss.net.tw/img?o=UGljYXNzbzAyMy5qcGc=,"['gray', 'red', 'orange']"
0,6208,裸女與靜物 Nude and Still - life ( Large Still Life on a Pedestal Table ),Picasso024,畢卡索 Pablo Picasso,1931,195,130.5,油彩．畫布 ,2525,https://www.ss.net.tw/img?o=UGljYXNzbzAyNC5qcGc=,"['black', 'white', 'red', 'orange']"
0,6209,塞納河畔淑女們 Woman on Banks of the Seine,Picasso025,畢卡索 Pablo Picasso,1950,100.4,208,油彩．木板 ,2185,https://www.ss.net.tw/img?o=NjIwOV8wMTYxNDk0MjIzNS5qcGc=,"['black', 'white', 'green']"
0,6210,生之歡樂 Happiness Machines ( La joie de vivre ),Picasso026,畢卡索 Pablo Picasso,1946,120,250,油彩．纖維板 ,4905,https://www.ss.net.tw/img?o=UGljYXNzbzAyNi5qcGc=,"['white', 'blue']"
0,6211,悲劇 The Tragedy,Picasso027,畢卡索 Pablo Picasso,1903,105.3,69,油彩．畫布 ,5206,https://www.ss.net.tw/img?o=UGljYXNzbzAyNy5qcGc=,['blue']
0,6212,賣藝人家 The Family of Saltimbanques,Picasso028,畢卡索 Pablo Picasso,1905,212.8,229.6,油彩．畫布 ,3679,https://www.ss.net.tw/img?o=UGljYXNzbzAyOC5qcGc=,"['gray', 'red', 'orange']"
0,6213,玻璃杯與水壺 Verre et Pichet,Picasso029,畢卡索 Pablo Picasso,1944,33,41.5,油彩．畫布 ,2009,https://www.ss.net.tw/img?o=UGljYXNzbzAyOS5qcGc=,"['black', 'gray', 'orange']"
0,6214,三個音樂家 Three Musicians,Picasso030,畢卡索 Pablo Picasso,1921,200.7,223,油彩．畫布 ,4840,https://www.ss.net.tw/img?o=UGljYXNzbzAzMC5qcGc=,"['black', 'red', 'orange']"
0,6215,夢 The Dream,Picasso031,畢卡索 Pablo Picasso,1932,130,97,油彩．畫布 ,21512,https://www.ss.net.tw/img?o=NjIxNV8wMTU4NjkyNDI2OC5qcGc=,"['black', 'white', 'red']"
0,6216,曼陀鈴和吉他 Mandolin And Guitar,Picasso032,畢卡索 Pablo Picasso,1924,140,200,油彩．畫布 ,8435,https://www.ss.net.tw/img?o=UGljYXNzbzAzMi5qcGc=,"['black', 'red', 'orange', 'blue']"
0,6217,彈曼陀林的女人 Woman with a Mandolin,Picasso033,畢卡索 Pablo Picasso,1909,92,73,油彩．畫布 ,2356,https://www.ss.net.tw/img?o=UGljYXNzbzAzMy5qcGc=,"['gray', 'red', 'orange', 'blue']"
0,6218,桌上的花瓶 Flower Vase on a Table,Picasso034,畢卡索 Pablo Picasso,1942,96.7,130.2,油彩．畫布 ,2774,https://www.ss.net.tw/img?o=UGljYXNzbzAzNC5qcGc=,"['white', 'red', 'orange', 'yellow']"
0,6219,黃頭髮的女人 Woman with Yellow Hair,Picasso035,畢卡索 Pablo Picasso,1931,100,81,油彩．畫布 ,8464,https://www.ss.net.tw/img?o=UGljYXNzbzAzNS5qcGc=,"['black', 'orange']"
0,6220,晨歌 The Aubade,Picasso036,畢卡索 Pablo Picasso,1942,195,265,油彩．畫布 ,2139,https://www.ss.net.tw/img?o=UGljYXNzbzAzNi5qcGc=,"['black', 'gray', 'red']"
0,6221,戀人 Lovers,Picasso037,畢卡索 Pablo Picasso,1923,130,97,油彩．亞麻布 ,2069,https://www.ss.net.tw/img?o=NjIyMV8wMTU3MDAyNzI2Ni5qcGc=,"['red', 'orange', 'yellow', 'blue']"
0,6222,自畫像 Self - Portrait,Picasso038,畢卡索 Pablo Picasso,1906,26.7,19.7,油彩．畫布 ,2866,https://www.ss.net.tw/img?o=UGljYXNzbzAzOC5qcGc=,"['red', 'orange']"
0,6223,賈桂琳與花 Jacqueline with Flowers,Picasso039,畢卡索 Pablo Picasso,1954,116,88.5,油彩．畫布 ,7356,https://www.ss.net.tw/img?o=UGljYXNzbzAzOS5qcGc=,"['black', 'white', 'blue']"
0,6224,兩隻燕子 Deux Hirondelles,Picasso040,畢卡索 Pablo Picasso,1932,41,41,油彩．畫布 ,10310,https://www.ss.net.tw/img?o=UGljYXNzbzA0MC5qcGc=,"['white', 'green']"
0,6225,狗和公雞 Dog and Cock,Picasso041,畢卡索 Pablo Picasso,1921,154.9,76.5,油彩．畫布 ,2352,https://www.ss.net.tw/img?o=UGljYXNzbzA0MS5qcGc=,"['black', 'gray', 'white', 'orange']"
0,6226,酒吧裡的二個女人 Two Women in a Bar,Picasso042,畢卡索 Pablo Picasso,1902,80,90.5,油彩．畫布 ,2045,https://www.ss.net.tw/img?o=UGljYXNzbzA0Mi5qcGc=,['blue']
0,6227,藍色琺瑯砂鍋 Blue Enamel Casserole,Picasso043,畢卡索 Pablo Picasso,1945,82,106,油彩．畫布 ,10114,https://www.ss.net.tw/img?o=UGljYXNzbzA0My5qcGc=,"['black', 'gray', 'blue']"
0,6228,女人頭像 Head of a Woman,Picasso044,畢卡索 Pablo Picasso,1909,60.3,51.1,油彩．畫布 ,2459,https://www.ss.net.tw/img?o=UGljYXNzbzA0NC5qcGc=,"['gray', 'blue']"
0,6229,玻璃杯、吉他和瓶子 Glass. Guitar. and Bottle,Picasso045,畢卡索 Pablo Picasso,1913,65.4,53.6,油彩．紙．石膏．鉛筆．畫布 ,2201,https://www.ss.net.tw/img?o=UGljYXNzbzA0NS5qcGc=,"['black', 'gray', 'white', 'orange']"
0,6230,哭泣的女人 Weeping Woman,Picasso046,畢卡索 Pablo Picasso,1937,60,49,油彩．畫布 ,23258,https://www.ss.net.tw/img?o=UGljYXNzbzA0Ni5qcGc=,"['black', 'red', 'orange']"
0,6231,交叉雙手的傑奎琳 Jacqueline with Crossed Hands,Picasso047,畢卡索 Pablo Picasso,1954,80,60,油彩．畫布 ,2019,https://www.ss.net.tw/img?o=UGljYXNzbzA0Ny5qcGc=,"['black', 'gray', 'white']"
0,6232,鮮花 Flowers,Picasso048,畢卡索 Pablo Picasso,1901,65.1,48.9,油彩．畫布 ,3586,https://www.ss.net.tw/img?o=UGljYXNzbzA0OC5qcGc=,"['green', 'blue']"
0,6233,水壺和水果盤 Pitcher and Fruit Bowl,Picasso049,畢卡索 Pablo Picasso,1931,130.2,194.9,油彩．畫布 ,2009,https://www.ss.net.tw/img?o=NjIzM18wMTU2MDI0MjgxMi5qcGc=,"['black', 'gray', 'white', 'orange']"
0,6234,坐在椅子上的女子 Femme assise dans un fauteuil,Picasso050,畢卡索 Pablo Picasso,1963,116,73,油彩．畫布 ,2005,https://www.ss.net.tw/img?o=UGljYXNzbzA1MC5qcGc=,"['gray', 'white', 'blue']"
0,6235,藍色房間 The Blue Room,Picasso051,畢卡索 Pablo Picasso,1901,50.48,61.6,油彩．畫布 ,9097,https://www.ss.net.tw/img?o=UGljYXNzbzA1MS5qcGc=,['blue']
0,6236,一個女人的半身像 Buste de femme,Picasso052,畢卡索 Pablo Picasso,1938,65.1,54,油彩．畫布 ,10281,https://www.ss.net.tw/img?o=UGljYXNzbzA1Mi5qcGc=,['blue']
0,6237,狡兔之家 Au Lapin Agile,Picasso053,畢卡索 Pablo Picasso,1904,90.45,89.1,油彩．畫布 ,2456,https://www.ss.net.tw/img?o=UGljYXNzbzA1My5qcGc=,"['red', 'orange', 'yellow']"
0,6238,老吉他手 The Old Guitarist,Picasso054,畢卡索 Pablo Picasso,1903,122.9,82.6,油彩．畫布 ,5083,https://www.ss.net.tw/img?o=UGljYXNzbzA1NC5qcGc=,"['black', 'blue']"
0,6239,祈求者 The Supplicant,Picasso055,畢卡索 Pablo Picasso,1937,24,20,水彩．畫板 ,2008,https://www.ss.net.tw/img?o=NjIzOV8wMTU0NTE3ODc1MC5qcGc=,"['black', 'gray', 'white']"
0,6240,果盤和瓶花 Vase de fleurs et compotier,Picasso056,畢卡索 Pablo Picasso,1943,80.9,130,油彩．畫布 ,4156,https://www.ss.net.tw/img?o=UGljYXNzbzA1Ni5qcGc=,"['black', 'gray', 'orange', 'yellow']"
0,6241,燙衣服的女人 Woman Ironing,Picasso057,畢卡索 Pablo Picasso,1904,116.2,73,油彩．畫布 ,2862,https://www.ss.net.tw/img?o=UGljYXNzbzA1Ny5qcGc=,"['gray', 'blue']"
0,6242,瑪麗-泰雷茲與藍色貝雷帽 Marie-Therese with a blue beret,Picasso058,畢卡索 Pablo Picasso,1937,61,50,油彩．畫布 ,2697,https://www.ss.net.tw/img?o=UGljYXNzbzA1OC5qcGc=,"['white', 'red', 'blue']"
0,6243,頭骨的構成 Composition with Skull,Picasso059,畢卡索 Pablo Picasso,1908,116.3,89,油彩．畫布 ,2006,https://www.ss.net.tw/img?o=UGljYXNzbzA1OS5qcGc=,"['red', 'orange']"
0,6244,女子頭像 Tete De Femme (Portrait De Francoise),Picasso060,畢卡索 Pablo Picasso,1946,55,38,油彩．畫布 ,2456,https://www.ss.net.tw/img?o=UGljYXNzbzA2MC5qcGc=,"['black', 'white', 'red', 'blue']"
0,6245,招魂.埋葬卡薩吉瑪 Evocation. the burial of Casagemas,Picasso061,畢卡索 Pablo Picasso,1901,150.5,90.5,油彩．畫布 ,3293,https://www.ss.net.tw/img?o=UGljYXNzbzA2MS5qcGc=,"['gray', 'blue']"
0,6246,水果盤.瓶子和小提琴 Fruit Dish.Bottle and Violin,Picasso062,畢卡索 Pablo Picasso,1914,92,73,油彩．畫布 ,2006,https://www.ss.net.tw/img?o=NjI0Nl8wMTU3MDAyNzMxMS5qcGc=,"['gray', 'white']"
0,6247,花瓶裡的水果 Fruit in a Vase,Picasso063,畢卡索 Pablo Picasso,1909,91,72.5,油彩．畫布 ,2060,https://www.ss.net.tw/img?o=UGljYXNzbzA2My5qcGc=,"['gray', 'red', 'orange']"
0,6248,女人  Frau (Femme),Picasso064,畢卡索 Pablo Picasso,1930,68,49,油彩．畫布 ,2998,https://www.ss.net.tw/img?o=UGljYXNzbzA2NC5qcGc=,"['red', 'orange', 'yellow']"
0,6249,三個舞者 The Three Dancers,Picasso065,畢卡索 Pablo Picasso,1925,215.3,142.2,油彩．畫布 ,4294,https://www.ss.net.tw/img?o=UGljYXNzbzA2NS5qcGc=,"['black', 'gray', 'red', 'orange', 'blue']"
0,6250,瑪麗．德雷莎肖像 Portrait de Marie-Therese,Picasso066,畢卡索 Pablo Picasso,1937,100,81,油彩．畫布 ,4113,https://www.ss.net.tw/img?o=UGljYXNzbzA2Ni5qcGc=,"['gray', 'white', 'orange']"
0,6251,拿著一本書的女人 Woman with a Book,Picasso067,畢卡索 Pablo Picasso,1932,130.5,97.8,油彩．畫布 ,5145,https://www.ss.net.tw/img?o=UGljYXNzbzA2Ny5qcGc=,"['black', 'red', 'blue']"
0,6252,盤髮髻女子坐像 Femme au Chignon dans un Fauteuil,Picasso068,畢卡索 Pablo Picasso,1948,92,73,油彩．畫布 ,2009,https://www.ss.net.tw/img?o=UGljYXNzbzA2OC5qcGc=,"['black', 'white', 'orange']"
0,6253,火槍手與愛人 Mousquetaire et Amour,Picasso069,畢卡索 Pablo Picasso,1969,194.5,130,油彩．畫布 ,2930,https://www.ss.net.tw/img?o=UGljYXNzbzA2OS5qcGc=,"['black', 'white', 'red', 'orange']"
0,6254,站立的裸體 Nude Standing,Picasso070,畢卡索 Pablo Picasso,1929,129.9,96.8,油彩．畫布 ,2076,https://www.ss.net.tw/img?o=UGljYXNzbzA3MC5qcGc=,"['gray', 'orange']"
0,6255,浴女坐像 The Seated Bather,Picasso071,畢卡索 Pablo Picasso,1930,163.2,130,油彩．畫布 ,2126,https://www.ss.net.tw/img?o=UGljYXNzbzA3MS5qcGc=,"['orange', 'yellow', 'green']"
0,6256,七月十四日 The Fourteenth of July,Picasso072,畢卡索 Pablo Picasso,1901,48,62.9,油彩．畫布 ,2747,https://www.ss.net.tw/img?o=UGljYXNzbzA3Mi5qcGc=,"['black', 'gray', 'red', 'orange', 'blue']"
0,6257,阿尼斯的瓶子 La bottiglia di Anis Del Mono,Picasso073,畢卡索 Pablo Picasso,1915,46,54.6,油彩．畫布 ,4156,https://www.ss.net.tw/img?o=UGljYXNzbzA3My5qcGc=,"['black', 'orange', 'blue']"
0,6258,切萊斯蒂娜 Celestina,Picasso074,畢卡索 Pablo Picasso,1904,70,56,油彩．畫布 ,2087,https://www.ss.net.tw/img?o=UGljYXNzbzA3NC5qcGc=,"['black', 'blue']"
0,6259,女孩與船 Girl with a Boat (Maya with boat),Picasso075,畢卡索 Pablo Picasso,1938,61,46,油彩．畫布 ,3001,https://www.ss.net.tw/img?o=UGljYXNzbzA3NS5qcGc=,"['black', 'white']"
0,6260,拿煙斗的小孩 Boy with a Pipe,Picasso076,畢卡索 Pablo Picasso,1905,100,81.3,油彩．畫布 ,5225,https://www.ss.net.tw/img?o=UGljYXNzbzA3Ni5qcGc=,"['red', 'blue']"
0,6261,裸體、綠葉和半身像 Nude. Green Leaves and Bust,Picasso077,畢卡索 Pablo Picasso,1932,162,130,油彩．畫布 ,2061,https://www.ss.net.tw/img?o=UGljYXNzbzA3Ny5qcGc=,"['black', 'gray', 'white', 'blue']"
0,6262,坐在窗前的女人 Woman Seated at a Window,Picasso078,畢卡索 Pablo Picasso,1932,146,114,油彩．畫布 ,4158,https://www.ss.net.tw/img?o=UGljYXNzbzA3OC5qcGc=,"['white', 'blue']"
0,6263,女子與狗 Femme au chien,Picasso079,畢卡索 Pablo Picasso,1962,162,130,油彩．畫布 ,2069,https://www.ss.net.tw/img?o=NjI2M18wMTU3NzU3NTU3MS5qcGc=,"['black', 'gray', 'red', 'orange', 'yellow']"
0,6264,兩個女人 Deux femmes,Picasso080,畢卡索 Pablo Picasso,1935,130,162,油彩．畫布 ,2127,https://www.ss.net.tw/img?o=UGljYXNzbzA4MC5qcGc=,"['black', 'orange', 'yellow', 'green']"
0,6265,畢卡索夫人 Madame Picasso,Picasso081,畢卡索 Pablo Picasso,1923,100.3,82,油彩．畫布 ,2454,https://www.ss.net.tw/img?o=UGljYXNzbzA4MS5qcGc=,"['white', 'red', 'orange']"
0,6266,三位音樂家 Trois musiciens,Picasso082,畢卡索 Pablo Picasso,1921,204.5,188.3,油彩．畫布 ,3646,https://www.ss.net.tw/img?o=UGljYXNzbzA4Mi5qcGc=,"['black', 'white', 'red', 'orange', 'yellow']"
0,6267,索賴爾的肖像 Portrait of Soler,Picasso083,畢卡索 Pablo Picasso,1903,100,70,油彩．畫布 ,2017,https://www.ss.net.tw/img?o=UGljYXNzbzA4My5qcGc=,"['black', 'gray', 'blue']"
0,6268,俱樂部 Le Reservoir,Picasso084,畢卡索 Pablo Picasso,1952,80.5,126,油彩．畫板 ,2007,https://www.ss.net.tw/img?o=UGljYXNzbzA4NC5qcGc=,"['black', 'red', 'green', 'blue']"
0,6269,蹲伏的貧婦 La Miséreuse accroupie,Picasso085,畢卡索 Pablo Picasso,1902,101.3,66,油彩．畫布 ,2088,https://www.ss.net.tw/img?o=NjI2OV8wMTUzOTg1MTMzMS5qcGc=,"['black', 'blue']"
0,6270,友誼 Friendship,Picasso086,畢卡索 Pablo Picasso,1908,151.3,101.8,油彩．畫布 ,2241,https://www.ss.net.tw/img?o=UGljYXNzbzA4Ni5qcGc=,"['red', 'orange']"
0,6271,有金黃盔甲的人 Man with the Golden Helmet,Picasso087,畢卡索 Pablo Picasso,1969,145.5,114,油彩．畫布 ,2011,https://www.ss.net.tw/img?o=UGljYXNzbzA4Ny5qcGc=,"['black', 'white', 'orange', 'blue']"
0,6272,頭蓋骨、韭蔥和水罐的靜物畫 Still life with cranium. leeks and jug,Picasso088,畢卡索 Pablo Picasso,1945,73.6,116.6,油彩．畫布 ,2003,https://www.ss.net.tw/img?o=UGljYXNzbzA4OC5qcGc=,"['black', 'white']"
0,6273,樂器 Musical Instruments,Picasso089,畢卡索 Pablo Picasso,1912,98,80,油墨．石膏．木屑．油布 ,2020,https://www.ss.net.tw/img?o=UGljYXNzbzA4OS5qcGc=,"['white', 'red', 'orange']"
0,6274,垂死的公牛 Taureau mourant,Picasso090,畢卡索 Pablo Picasso,1934,33.3,55.2,油彩．畫布 ,4524,https://www.ss.net.tw/img?o=UGljYXNzbzA5MC5qcGc=,"['black', 'gray']"
0,6275,吉他 Guitar,Picasso091,畢卡索 Pablo Picasso,1912,72.4,60,油彩．木炭．畫布 ,2031,https://www.ss.net.tw/img?o=NjI3NV8wMTU0MTc1MjIyNi5qcGc=,"['white', 'red', 'orange']"
0,6276,男人頭像 Tete d’homme a la pipe,Picasso092,畢卡索 Pablo Picasso,1969,97,65,油彩．畫布 ,2194,https://www.ss.net.tw/img?o=UGljYXNzbzA5Mi5qcGc=,"['black', 'white']"
0,6277,靜物與鬱金香 Pablo Still Life with Tulips,Picasso093,畢卡索 Pablo Picasso,1932,131,98,油彩．畫布 ,2004,https://www.ss.net.tw/img?o=UGljYXNzbzA5My5qcGc=,"['black', 'white', 'red', 'blue']"
0,6278,藍色衣領的女人 Femme a la collerette,Picasso094,畢卡索 Pablo Picasso,1941,64,47.5,油彩．畫板 ,2009,https://www.ss.net.tw/img?o=UGljYXNzbzA5NC5qcGc=,"['black', 'gray', 'blue']"
0,6279,鬥牛 Bullfight,Picasso095,畢卡索 Pablo Picasso,1934,54,73,油彩．畫布 ,2249,https://www.ss.net.tw/img?o=UGljYXNzbzA5NS5qcGc=,"['gray', 'white', 'orange']"
0,6280,面紗之舞 Dance of the Veils,Picasso096,畢卡索 Pablo Picasso,1907,150,100,油彩．畫布 ,2158,https://www.ss.net.tw/img?o=UGljYXNzbzA5Ni5qcGc=,"['black', 'red', 'orange']"
0,6281,吻 The Kiss,Picasso097,畢卡索 Pablo Picasso,1925,130.5,97.7,油彩．畫布 ,3303,https://www.ss.net.tw/img?o=UGljYXNzbzA5Ny5qcGc=,"['black', 'red']"
0,6282,靜物與曼陀林和薄餅 Still Life with Mandolin and Galette,Picasso098,畢卡索 Pablo Picasso,1924,97.8,130.8,油彩．畫布 ,2005,https://www.ss.net.tw/img?o=UGljYXNzbzA5OC5qcGc=,"['black', 'gray', 'red', 'orange', 'yellow']"
0,6283,兩姐妹 Two Sisters,Picasso099,畢卡索 Pablo Picasso,1902,152,100,油彩．畫布．木板 ,2212,https://www.ss.net.tw/img?o=UGljYXNzbzA5OS5qcGc=,['blue']
0,6284,坐在藍紅色背景的女子 Femme Assise Sur Fond Bleu-rouge,Picasso100,畢卡索 Pablo Picasso,1956,73,59.7,油彩．畫布 ,2064,https://www.ss.net.tw/img?o=UGljYXNzbzEwMC5qcGc=,"['white', 'red', 'green']"
0,6285,瑪麗．德雷莎肖像 Portrait of Marie-Therese,Picasso101,畢卡索 Pablo Picasso,1932,33,24,油彩．畫布 ,2009,https://www.ss.net.tw/img?o=UGljYXNzbzEwMS5qcGc=,['white']
0,6286,紅色扶手椅 The red armchair,Picasso102,畢卡索 Pablo Picasso,1931,131.1,98.7,油彩．畫板 ,2780,https://www.ss.net.tw/img?o=UGljYXNzbzEwMi5qcGc=,"['black', 'green', 'purple']"
0,6287,賈桂琳與一條黑色圍巾 Jacqueline with a Black Scarf,Picasso103,畢卡索 Pablo Picasso,1954,92,73,油彩．畫布 ,2887,https://www.ss.net.tw/img?o=UGljYXNzbzEwMy5qcGc=,"['black', 'gray', 'orange']"
0,6288,坐在扶手椅的傑奎琳 Jacqueline assise dans un fauteuil,Picasso104,畢卡索 Pablo Picasso,1964,195,130,油彩．畫布 ,2047,https://www.ss.net.tw/img?o=UGljYXNzbzEwNC5qcGc=,"['white', 'blue']"
